web-scraper-order,web-scraper-start-url,Discs,Discs-href,Name,Manufacturer,DiscType,Stability,Skill,MFNum,RFNum,NumReviews,Rating
"1715298082-116","https://infinitediscs.com/brand/innova","Dragon","https://infinitediscs.com/innova-dragon","Dragon","Innova","Primary Use: Control Driver","Stability: Very Understable","Recommended Skill Level: Beginner, Everyone","8.0/5.0/-2.0/2.0","7.9/4.9/-2.3/1.8","(84 Reviews)","3.33"
"1715298090-117","https://infinitediscs.com/brand/innova","Cheetah","https://infinitediscs.com/innova-cheetah","Cheetah","Innova","Primary Use: Control Driver","Stability: Stable","Recommended Skill Level: Beginner","6.0/4.0/-2.0/2.0","6/4/-2/2","(45 Reviews)","4.14"
"1715298094-118","https://infinitediscs.com/brand/innova","Banshee","https://infinitediscs.com/innova-banshee","Banshee","Innova","Primary Use: Control Driver","Stability: Very Overstable","Recommended Skill Level: Intermediate, Advanced","7.0/3.0/0.0/3.0","7/3.1/-0.1/3","(52 Reviews)","4.4"
"1715298098-119","https://infinitediscs.com/brand/innova","Archangel","https://infinitediscs.com/innova-archangel","Archangel","Innova","Primary Use: Control Driver","Stability: Very Understable","Recommended Skill Level: Beginner","8.0/6.0/-4.0/1.0","8/6/-3.9/1.2","(53 Reviews)","3.94"
"1715298102-120","https://infinitediscs.com/brand/innova","X-Caliber","https://infinitediscs.com/innova-x-caliber","X-Caliber","Innova","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Advanced","12.0/5.0/0.0/4.0","12/4.8/-0.1/3.9","(80 Reviews)","4.44"
"1715298107-121","https://infinitediscs.com/brand/innova","Wraith","https://infinitediscs.com/innova-wraith","Wraith","Innova","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","11.0/5.0/-1.0/3.0","11/5/-1.1/2.9","(425 Reviews)","4.68"
"1715298113-122","https://infinitediscs.com/brand/innova","Wahoo","https://infinitediscs.com/innova-wahoo","Wahoo","Innova","Primary Use: Distance Driver","Stability: Understable","Recommended Skill Level: Intermediate","12.0/6.0/-2.0/2.0","11.9/6/-2.1/2","(26 Reviews)","3.62"
"1715298117-123","https://infinitediscs.com/brand/innova","Vulcan","https://infinitediscs.com/innova-vulcan","Vulcan","Innova","Primary Use: Distance Driver","Stability: Understable","Recommended Skill Level: Intermediate","13.0/5.0/-4.0/2.0","13/5/-3.6/2","(70 Reviews)","3.86"
"1715298124-124","https://infinitediscs.com/brand/innova","Tern","https://infinitediscs.com/innova-tern","Tern","Innova","Primary Use: Distance Driver","Stability: Understable","Recommended Skill Level: Intermediate","12.0/6.0/-2.0/2.0","12/5.9/-2/2","(209 Reviews)","4.64"
"1715298129-125","https://infinitediscs.com/brand/innova","TeeRex","https://infinitediscs.com/innova-teerex","TeeRex","Innova","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Advanced","11.0/4.0/0.0/4.0","11/4/-0.2/3.7","(33 Reviews)","4.33"
"1715298134-126","https://infinitediscs.com/brand/innova","TeeDevil","https://infinitediscs.com/innova-teedevil","TeeDevil","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate, Advanced","12.0/5.0/-1.0/2.0","12/4.9/-1.1/2.1","(42 Reviews)","4.37"
"1715298139-127","https://infinitediscs.com/brand/innova","Starfire","https://infinitediscs.com/innova-starfire","Starfire","Innova","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Intermediate, Advanced","10.0/4.0/0.0/3.0","10/4.3/-0.3/2.7","(61 Reviews)","4.52"
"1715298143-128","https://infinitediscs.com/brand/innova","SL","https://infinitediscs.com/innova-sl","SL","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate","10.0/5.0/-1.0/2.0","10/5/-1/2","(10 Reviews)","4.5"
"1715298147-129","https://infinitediscs.com/brand/innova","Shryke","https://infinitediscs.com/innova-shryke","Shryke","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate, Advanced","13.0/6.0/-2.0/2.0","12.9/6/-2/1.9","(186 Reviews)","4.53"
"1715298153-130","https://infinitediscs.com/brand/innova","Power Disc 2","https://infinitediscs.com/innova-power-disc-2","Power Disc 2","Innova","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Advanced","12.0/4.0/0.0/4.0","12/4/0/4","(1 Reviews)","4.5"
"1715298156-131","https://infinitediscs.com/brand/innova","Power Disc","https://infinitediscs.com/innova-power-disc","Power Disc","Innova","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Intermediate, Advanced","10.0/4.0/0.0/3.0","9.9/4.1/0/3","(3 Reviews)","4.5"
"1715298161-132","https://infinitediscs.com/brand/innova","Orc","https://infinitediscs.com/innova-orc","Orc","Innova","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Beginner, Intermediate","10.0/4.0/-1.0/3.0","10/4.1/-0.9/2.9","(100 Reviews)","4.53"
"1715298168-133","https://infinitediscs.com/brand/innova","Mystere","https://infinitediscs.com/innova-mystere","Mystere","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate, Advanced","11.0/6.0/-2.0/2.0","11/5.9/-2.2/1.9","(44 Reviews)","4.32"
"1715298172-134","https://infinitediscs.com/brand/innova","Monster","https://infinitediscs.com/innova-monster","Monster","Innova","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Advanced","10.0/3.0/0.0/5.0","10.1/2.9/0.1/5","(22 Reviews)","4.27"
"1715298176-135","https://infinitediscs.com/brand/innova","Monarch","https://infinitediscs.com/innova-monarch","Monarch","Innova","Primary Use: Distance Driver","Stability: Understable","Recommended Skill Level: Intermediate","10.0/5.0/-4.0/1.0","10/5/-3.6/1.1","(51 Reviews)","3.78"
"1715298180-136","https://infinitediscs.com/brand/innova","Max","https://infinitediscs.com/innova-max","Max","Innova","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Advanced","11.0/3.0/0.0/5.0","Infinite Discs Slab","(24 Reviews)","4.58"
"1715298187-137","https://infinitediscs.com/brand/innova","Mamba","https://infinitediscs.com/innova-mamba","Mamba","Innova","Primary Use: Distance Driver","Stability: Understable","Recommended Skill Level: Beginner, Intermediate","11.0/6.0/-5.0/1.0","11/6/-4.7/1","(179 Reviews)","4.32"
"1715298191-138","https://infinitediscs.com/brand/innova","Krait","https://infinitediscs.com/innova-krait","Krait","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate","11.0/5.0/-1.0/2.0","11/5/-1/2","(55 Reviews)","4.3"
"1715298196-139","https://infinitediscs.com/brand/innova","Katana","https://infinitediscs.com/innova-katana","Katana","Innova","Primary Use: Distance Driver","Stability: Understable","Recommended Skill Level: Intermediate, Advanced","13.0/5.0/-3.0/3.0","13/5/-2.6/2.9","(155 Reviews)","4.13"
"1715298200-140","https://infinitediscs.com/brand/innova","Juggernaut","https://infinitediscs.com/innova-juggernaut","Juggernaut","Innova","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Intermediate, Advanced","12.0/4.0/1.0/4.0","12/4/1/4.1","(3 Reviews)","4.33"
"1715298204-141","https://infinitediscs.com/brand/innova","Invictus","https://infinitediscs.com/innova-invictus","Invictus","Innova","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Advanced","10.0/5.0/-1.0/2.0","10.3/4.4/-0.4/2.7","(44 Reviews)","4.26"
"1715298209-142","https://infinitediscs.com/brand/innova","Groove","https://infinitediscs.com/innova-groove","Groove","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate","13.0/6.0/-2.0/2.0","12.8/5.6/-1.5/2.4","(104 Reviews)","2.98"
"1715298213-143","https://infinitediscs.com/brand/innova","Firestorm","https://infinitediscs.com/innova-firestorm","Firestorm","Innova","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Advanced","14.0/4.0/-1.0/3.0","13.7/4.1/-0.7/2.8","(22 Reviews)","4.55"
"1715298218-144","https://infinitediscs.com/brand/innova","Dominator","https://infinitediscs.com/innova-dominator","Dominator","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate, Advanced","13.0/5.0/-1.0/2.0","12.9/4.8/-0.9/2.2","(41 Reviews)","4.07"
"1715298222-145","https://infinitediscs.com/brand/innova","Destroyer","https://infinitediscs.com/innova-destroyer","Destroyer","Innova","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Intermediate, Advanced","12.0/5.0/-1.0/3.0","12/5/-1/3","(550 Reviews)","4.65"
"1715298230-146","https://infinitediscs.com/brand/innova","Daedalus","https://infinitediscs.com/innova-daedalus","Daedalus","Innova","Primary Use: Distance Driver","Stability: Understable","Recommended Skill Level: Intermediate","13.0/6.0/-3.0/2.0","13/5.9/-3.4/2","(91 Reviews)","4.33"
"1715298234-147","https://infinitediscs.com/brand/innova","Corvette","https://infinitediscs.com/innova-corvette","Corvette","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate, Advanced","14.0/6.0/-1.0/2.0","14/5.9/-1.1/2","(75 Reviews)","4.49"
"1715298239-148","https://infinitediscs.com/brand/innova","Colossus","https://infinitediscs.com/innova-colossus","Colossus","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Advanced","14.0/5.0/-2.0/3.0","14/5/-1.9/2.9","(63 Reviews)","4.13"
"1715298242-149","https://infinitediscs.com/brand/innova","Charger","https://infinitediscs.com/innova-charger","Charger","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate, Advanced","13.0/5.0/-1.0/2.0","12.9/5.1/-1/2","(12 Reviews)","4.75"
"1715298246-150","https://infinitediscs.com/brand/innova","Boss","https://infinitediscs.com/innova-boss","Boss","Innova","Primary Use: Distance Driver","Stability: Overstable","Recommended Skill Level: Advanced","13.0/5.0/-1.0/3.0","Boss","(271 Reviews)","4.47"
"1715298253-151","https://infinitediscs.com/brand/innova","Beast","https://infinitediscs.com/innova-beast","Beast","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate","10.0/5.0/-2.0/2.0","10/5/-1.9/2","(249 Reviews)","4.43"
"1715298258-152","https://infinitediscs.com/brand/innova","Archon","https://infinitediscs.com/innova-archon","Archon","Innova","Primary Use: Distance Driver","Stability: Stable","Recommended Skill Level: Intermediate","11.0/5.0/-2.0/2.0","11/5/-1.9/2","(82 Reviews)","4.23"
"1715298262-153","https://infinitediscs.com/brand/innova","Ape","https://infinitediscs.com/innova-ape","Ape","Innova","Primary Use: Distance Driver","Stability: Very Overstable","Recommended Skill Level: Advanced","13.0/5.0/0.0/4.0","13/4.8/0/4.1","(106 Reviews)","4.08"
